date,product_id,quantity,price,customer_id,region
2024-01-15,PROD-002,5,200.48,CUST-0089,WEST
2024-01-15,PROD-001,4,77.63,CUST-0096,EAST
2024-01-15,PROD-007,6,227.61,CUST-0413,SOUTH
2024-01-15,PROD-016,3,446.75,CUST-0451,NORTH
2024-01-15,PROD-015,1,207.32,CUST-0413,WEST
2024-01-15,PROD-006,8,164.47,CUST-0435,NORTH
2024-01-15,PROD-003,3,336.64,CUST-0364,WEST
2024-01-15,PROD-013,4,379.2,CUST-0260,EAST
2024-01-15,PROD-019,6,55.33,CUST-0171,NORTH
2024-01-15,PROD-013,9,149.43,CUST-0052,EAST
2024-01-15,PROD-013,6,123.95,CUST-0456,WEST
2024-01-15,PROD-008,3,244.46,CUST-0299,NORTH
2024-01-15,PROD-009,4,329.43,CUST-0240,EAST
2024-01-15,PROD-019,7,124.53,CUST-0154,SOUTH
2024-01-15,PROD-011,6,266.37,CUST-0275,WEST
2024-01-15,PROD-006,4,160.81,CUST-0426,WEST
2024-01-15,PROD-001,3,406.86,CUST-0443,WEST
2024-01-15,PROD-015,8,46.57,CUST-0359,NORTH
2024-01-15,PROD-004,9,353.21,CUST-0358,SOUTH
2024-01-15,PROD-012,3,456.56,CUST-0046,NORTH
2024-01-15,PROD-016,9,487.84,CUST-0381,SOUTH
2024-01-15,PROD-004,1,341.29,CUST-0122,EAST
2024-01-15,PROD-009,7,397.11,CUST-0498,WEST
2024-01-15,PROD-011,9,195.14,CUST-0054,NORTH
2024-01-15,PROD-019,1,257.91,CUST-0334,EAST
2024-01-15,PROD-017,3,231.35,CUST-0414,WEST
2024-01-15,PROD-013,8,493.04,CUST-0358,SOUTH
2024-01-15,PROD-015,5,226.6,CUST-0244,SOUTH
2024-01-15,PROD-006,7,213.33,CUST-0007,SOUTH
2024-01-15,PROD-017,2,106.84,CUST-0330,SOUTH
2024-01-15,PROD-007,2,206.72,CUST-0308,NORTH
2024-01-15,PROD-001,5,341.05,CUST-0004,NORTH
2024-01-15,PROD-004,6,38.7,CUST-0001,EAST
2024-01-15,PROD-018,9,58.31,CUST-0008,NORTH
2024-01-15,PROD-019,4,274.74,CUST-0123,EAST
2024-01-15,PROD-014,9,204.19,CUST-0413,WEST
2024-01-15,PROD-003,4,311.06,CUST-0039,WEST
2024-01-15,PROD-014,7,256.22,CUST-0030,SOUTH
2024-01-15,PROD-011,2,318.75,CUST-0222,WEST
2024-01-15,PROD-018,5,105.65,CUST-0253,NORTH
2024-01-15,PROD-013,6,363.81,CUST-0200,WEST
2024-01-15,PROD-019,5,217.1,CUST-0254,NORTH
2024-01-15,PROD-010,1,83.08,CUST-0012,SOUTH
2024-01-15,PROD-007,9,438.2,CUST-0332,EAST
2024-01-15,PROD-001,5,225.53,CUST-0180,EAST
2024-01-15,PROD-012,6,72.28,CUST-0135,EAST
2024-01-15,PROD-018,6,116.0,CUST-0417,WEST
2024-01-15,PROD-011,4,107.71,CUST-0196,NORTH
2024-01-15,PROD-002,8,281.8,CUST-0172,EAST
2024-01-15,PROD-006,9,228.24,CUST-0085,EAST
2024-01-15,PROD-016,7,306.49,CUST-0220,EAST
2024-01-15,PROD-017,9,20.3,CUST-0150,WEST
2024-01-15,PROD-005,7,395.99,CUST-0053,WEST
2024-01-15,PROD-010,7,193.17,CUST-0455,NORTH
2024-01-15,PROD-015,3,100.38,CUST-0348,NORTH
