date,product_id,quantity,price,customer_id,region
2024-01-01,PROD-015,8,303.34,CUST-0103,SOUTH
2024-01-01,PROD-019,7,38.46,CUST-0088,NORTH
2024-01-01,PROD-004,8,356.96,CUST-0150,NORTH
2024-01-01,PROD-002,8,417.9,CUST-0294,SOUTH
2024-01-01,PROD-001,6,13.46,CUST-0345,NORTH
2024-01-01,PROD-010,3,197.41,CUST-0244,WEST
2024-01-01,PROD-003,5,307.7,CUST-0021,NORTH
2024-01-01,PROD-007,2,474.95,CUST-0316,SOUTH
2024-01-01,PROD-018,9,17.82,CUST-0386,WEST
2024-01-01,PROD-015,7,308.9,CUST-0264,EAST
2024-01-01,PROD-003,1,136.8,CUST-0360,WEST
2024-01-01,PROD-002,6,111.89,CUST-0260,SOUTH
2024-01-01,PROD-018,2,203.62,CUST-0484,SOUTH
2024-01-01,PROD-016,8,289.52,CUST-0252,NORTH
2024-01-01,PROD-008,5,200.45,CUST-0338,EAST
2024-01-01,PROD-013,9,155.17,CUST-0301,NORTH
2024-01-01,PROD-007,9,388.4,CUST-0492,WEST
2024-01-01,PROD-011,3,356.36,CUST-0163,EAST
2024-01-01,PROD-001,5,463.89,CUST-0041,WEST
2024-01-01,PROD-007,9,315.42,CUST-0418,NORTH
2024-01-01,PROD-016,7,162.38,CUST-0216,NORTH
2024-01-01,PROD-003,8,144.61,CUST-0035,NORTH
2024-01-01,PROD-003,5,486.14,CUST-0131,NORTH
2024-01-01,PROD-005,7,387.77,CUST-0359,EAST
2024-01-01,PROD-009,3,25.4,CUST-0231,NORTH
2024-01-01,PROD-004,5,132.15,CUST-0237,EAST
2024-01-01,PROD-011,4,472.0,CUST-0327,EAST
2024-01-01,PROD-019,6,441.43,CUST-0170,NORTH
2024-01-01,PROD-006,4,447.35,CUST-0331,WEST
2024-01-01,PROD-007,1,143.34,CUST-0283,SOUTH
2024-01-01,PROD-013,9,159.34,CUST-0198,WEST
2024-01-01,PROD-009,5,349.29,CUST-0234,WEST
2024-01-01,PROD-015,6,117.19,CUST-0472,NORTH
2024-01-01,PROD-017,1,134.42,CUST-0268,SOUTH
2024-01-01,PROD-007,2,359.01,CUST-0101,NORTH
2024-01-01,PROD-017,1,488.54,CUST-0220,SOUTH
2024-01-01,PROD-005,1,320.83,CUST-0126,SOUTH
2024-01-01,PROD-012,6,128.61,CUST-0324,EAST
2024-01-01,PROD-011,8,126.44,CUST-0255,SOUTH
2024-01-01,PROD-005,4,491.88,CUST-0470,EAST
2024-01-01,PROD-016,1,83.85,CUST-0187,SOUTH
2024-01-01,PROD-016,3,299.54,CUST-0443,WEST
2024-01-01,PROD-019,3,406.66,CUST-0148,WEST
2024-01-01,PROD-007,4,470.86,CUST-0424,WEST
2024-01-01,PROD-007,2,420.48,CUST-0267,WEST
2024-01-01,PROD-018,7,275.31,CUST-0298,EAST
2024-01-01,PROD-007,9,263.15,CUST-0369,SOUTH
2024-01-01,PROD-001,5,451.2,CUST-0009,NORTH
2024-01-01,PROD-003,3,365.72,CUST-0131,WEST
2024-01-01,PROD-001,8,426.95,CUST-0113,WEST
2024-01-01,PROD-004,6,337.8,CUST-0254,EAST
2024-01-01,PROD-016,9,335.12,CUST-0349,SOUTH
2024-01-01,PROD-014,2,247.95,CUST-0163,WEST
2024-01-01,PROD-009,4,358.97,CUST-0289,SOUTH
2024-01-01,PROD-016,4,189.57,CUST-0392,EAST
2024-01-01,PROD-003,1,160.95,CUST-0176,WEST
2024-01-01,PROD-019,6,139.95,CUST-0238,SOUTH
2024-01-01,PROD-006,6,202.62,CUST-0438,WEST
2024-01-01,PROD-002,5,256.29,CUST-0284,EAST
2024-01-01,PROD-001,5,122.79,CUST-0304,EAST
2024-01-01,PROD-004,3,386.59,CUST-0017,WEST
2024-01-01,PROD-014,5,442.91,CUST-0380,NORTH
2024-01-01,PROD-005,8,172.07,CUST-0302,NORTH
2024-01-01,PROD-003,1,46.92,CUST-0253,NORTH
2024-01-01,PROD-001,3,93.05,CUST-0281,SOUTH
2024-01-01,PROD-003,8,44.5,CUST-0114,WEST
2024-01-01,PROD-015,6,185.74,CUST-0127,EAST
2024-01-01,PROD-010,2,168.05,CUST-0104,NORTH
2024-01-01,PROD-009,6,186.15,CUST-0477,SOUTH
2024-01-01,PROD-003,2,434.87,CUST-0013,WEST
2024-01-01,PROD-007,9,317.67,CUST-0020,NORTH
2024-01-01,PROD-008,3,175.62,CUST-0092,SOUTH
2024-01-01,PROD-002,7,339.29,CUST-0051,NORTH
2024-01-01,PROD-017,4,29.03,CUST-0271,SOUTH
2024-01-01,PROD-011,5,265.9,CUST-0053,WEST
2024-01-01,PROD-012,5,234.06,CUST-0262,NORTH
2024-01-01,PROD-015,3,322.34,CUST-0308,WEST
2024-01-01,PROD-013,2,262.99,CUST-0158,EAST
2024-01-01,PROD-017,8,142.71,CUST-0092,SOUTH
2024-01-01,PROD-005,5,49.63,CUST-0127,NORTH
2024-01-01,PROD-012,5,38.51,CUST-0122,NORTH
2024-01-01,PROD-015,2,127.5,CUST-0118,WEST
2024-01-01,PROD-008,5,322.75,CUST-0189,EAST
2024-01-01,PROD-005,6,367.72,CUST-0451,WEST
2024-01-01,PROD-016,3,381.34,CUST-0185,NORTH
2024-01-01,PROD-014,5,56.14,CUST-0094,SOUTH
2024-01-01,PROD-005,5,242.0,CUST-0289,SOUTH
2024-01-01,PROD-005,7,33.55,CUST-0246,NORTH
