date,product_id,quantity,price,customer_id,region
2024-01-04,PROD-003,7,26.77,CUST-0020,NORTH
2024-01-04,PROD-005,6,389.18,CUST-0393,SOUTH
2024-01-04,PROD-012,3,474.74,CUST-0342,WEST
2024-01-04,PROD-017,8,492.83,CUST-0215,WEST
2024-01-04,PROD-017,2,21.01,CUST-0014,NORTH
2024-01-04,PROD-008,2,320.4,CUST-0359,NORTH
2024-01-04,PROD-011,4,74.82,CUST-0029,NORTH
2024-01-04,PROD-002,7,344.76,CUST-0326,SOUTH
2024-01-04,PROD-010,4,254.06,CUST-0034,NORTH
2024-01-04,PROD-005,9,253.76,CUST-0076,EAST
2024-01-04,PROD-010,6,77.07,CUST-0313,EAST
2024-01-04,PROD-006,8,132.86,CUST-0237,NORTH
2024-01-04,PROD-007,1,215.2,CUST-0476,SOUTH
2024-01-04,PROD-014,2,91.48,CUST-0363,NORTH
2024-01-04,PROD-019,5,305.54,CUST-0282,NORTH
2024-01-04,PROD-011,8,224.22,CUST-0164,NORTH
2024-01-04,PROD-007,8,287.54,CUST-0098,EAST
2024-01-04,PROD-015,8,469.05,CUST-0069,WEST
2024-01-04,PROD-001,4,274.52,CUST-0467,EAST
2024-01-04,PROD-011,1,253.22,CUST-0365,EAST
2024-01-04,PROD-002,9,387.75,CUST-0073,NORTH
2024-01-04,PROD-008,1,212.27,CUST-0061,EAST
2024-01-04,PROD-008,9,130.74,CUST-0131,SOUTH
2024-01-04,PROD-005,3,143.35,CUST-0354,WEST
2024-01-04,PROD-019,5,54.88,CUST-0305,NORTH
2024-01-04,PROD-017,9,228.54,CUST-0303,WEST
2024-01-04,PROD-016,8,381.61,CUST-0479,NORTH
2024-01-04,PROD-017,7,364.81,CUST-0464,SOUTH
2024-01-04,PROD-008,9,452.65,CUST-0268,EAST
2024-01-04,PROD-009,7,499.68,CUST-0282,NORTH
2024-01-04,PROD-007,5,368.2,CUST-0371,WEST
2024-01-04,PROD-008,2,216.66,CUST-0477,SOUTH
2024-01-04,PROD-007,3,166.36,CUST-0490,EAST
2024-01-04,PROD-017,8,122.7,CUST-0188,NORTH
2024-01-04,PROD-002,3,351.18,CUST-0424,SOUTH
2024-01-04,PROD-012,7,164.49,CUST-0497,WEST
2024-01-04,PROD-013,2,264.88,CUST-0493,SOUTH
2024-01-04,PROD-012,2,21.96,CUST-0170,SOUTH
2024-01-04,PROD-013,2,470.14,CUST-0227,EAST
2024-01-04,PROD-007,4,35.82,CUST-0497,NORTH
2024-01-04,PROD-012,9,294.57,CUST-0236,EAST
2024-01-04,PROD-010,9,174.82,CUST-0340,NORTH
2024-01-04,PROD-001,1,64.13,CUST-0142,WEST
2024-01-04,PROD-018,4,360.62,CUST-0293,NORTH
2024-01-04,PROD-016,1,456.07,CUST-0463,NORTH
2024-01-04,PROD-015,1,201.9,CUST-0452,WEST
2024-01-04,PROD-005,5,53.81,CUST-0198,EAST
2024-01-04,PROD-014,8,239.03,CUST-0333,SOUTH
2024-01-04,PROD-007,4,41.84,CUST-0072,WEST
2024-01-04,PROD-019,2,198.2,CUST-0425,NORTH
2024-01-04,PROD-003,8,181.56,CUST-0261,SOUTH
