date,product_id,quantity,price,customer_id,region
2024-01-25,PROD-003,8,141.16,CUST-0271,NORTH
2024-01-25,PROD-010,6,346.0,CUST-0050,SOUTH
2024-01-25,PROD-007,2,224.63,CUST-0105,WEST
2024-01-25,PROD-002,8,296.93,CUST-0043,SOUTH
2024-01-25,PROD-007,6,42.13,CUST-0133,EAST
2024-01-25,PROD-001,2,185.91,CUST-0467,SOUTH
2024-01-25,PROD-004,6,203.33,CUST-0129,SOUTH
2024-01-25,PROD-001,8,405.77,CUST-0453,EAST
2024-01-25,PROD-013,8,266.35,CUST-0438,SOUTH
2024-01-25,PROD-002,6,331.16,CUST-0497,EAST
2024-01-25,PROD-019,3,161.59,CUST-0165,NORTH
2024-01-25,PROD-007,3,45.64,CUST-0187,SOUTH
2024-01-25,PROD-014,3,185.85,CUST-0253,SOUTH
2024-01-25,PROD-010,2,159.22,CUST-0376,EAST
2024-01-25,PROD-007,4,121.33,CUST-0022,SOUTH
2024-01-25,PROD-014,1,401.26,CUST-0340,NORTH
2024-01-25,PROD-019,4,121.39,CUST-0045,WEST
2024-01-25,PROD-009,9,224.95,CUST-0146,WEST
2024-01-25,PROD-010,7,213.4,CUST-0211,WEST
2024-01-25,PROD-015,7,239.61,CUST-0272,NORTH
2024-01-25,PROD-019,5,445.54,CUST-0165,NORTH
2024-01-25,PROD-017,6,175.31,CUST-0445,NORTH
2024-01-25,PROD-001,2,405.56,CUST-0020,WEST
2024-01-25,PROD-018,9,214.15,CUST-0132,NORTH
2024-01-25,PROD-004,9,97.16,CUST-0253,EAST
2024-01-25,PROD-002,1,384.48,CUST-0201,WEST
2024-01-25,PROD-003,9,428.2,CUST-0394,NORTH
2024-01-25,PROD-010,5,222.61,CUST-0111,EAST
2024-01-25,PROD-003,9,365.22,CUST-0406,WEST
2024-01-25,PROD-009,7,52.36,CUST-0407,WEST
2024-01-25,PROD-009,6,290.43,CUST-0191,NORTH
2024-01-25,PROD-017,1,88.28,CUST-0070,NORTH
2024-01-25,PROD-002,9,276.57,CUST-0442,SOUTH
2024-01-25,PROD-004,4,309.26,CUST-0008,SOUTH
2024-01-25,PROD-004,5,436.31,CUST-0446,WEST
2024-01-25,PROD-012,3,150.76,CUST-0426,NORTH
2024-01-25,PROD-018,7,183.96,CUST-0295,NORTH
2024-01-25,PROD-001,4,144.46,CUST-0404,SOUTH
2024-01-25,PROD-009,2,404.5,CUST-0432,NORTH
2024-01-25,PROD-002,7,414.69,CUST-0182,WEST
2024-01-25,PROD-001,1,347.3,CUST-0271,NORTH
2024-01-25,PROD-016,1,268.14,CUST-0397,SOUTH
2024-01-25,PROD-011,3,272.35,CUST-0320,EAST
2024-01-25,PROD-017,9,218.9,CUST-0405,NORTH
2024-01-25,PROD-018,5,58.88,CUST-0479,NORTH
2024-01-25,PROD-011,4,405.69,CUST-0130,NORTH
2024-01-25,PROD-001,4,272.38,CUST-0378,NORTH
2024-01-25,PROD-003,9,406.62,CUST-0460,SOUTH
2024-01-25,PROD-002,6,115.48,CUST-0130,SOUTH
2024-01-25,PROD-002,1,208.45,CUST-0432,SOUTH
2024-01-25,PROD-013,5,168.37,CUST-0330,SOUTH
2024-01-25,PROD-005,2,201.24,CUST-0166,EAST
2024-01-25,PROD-011,5,151.53,CUST-0404,NORTH
2024-01-25,PROD-018,9,362.41,CUST-0354,SOUTH
2024-01-25,PROD-009,3,420.35,CUST-0247,WEST
