date,product_id,quantity,price,customer_id,region
2024-01-12,PROD-009,5,265.33,CUST-0318,EAST
2024-01-12,PROD-017,3,338.87,CUST-0192,WEST
2024-01-12,PROD-007,9,180.01,CUST-0390,NORTH
2024-01-12,PROD-017,7,306.65,CUST-0277,WEST
2024-01-12,PROD-004,5,275.41,CUST-0062,SOUTH
2024-01-12,PROD-012,6,199.24,CUST-0104,EAST
2024-01-12,PROD-008,2,218.18,CUST-0204,SOUTH
2024-01-12,PROD-012,1,296.49,CUST-0178,WEST
2024-01-12,PROD-019,7,333.16,CUST-0224,NORTH
2024-01-12,PROD-006,9,139.39,CUST-0166,EAST
2024-01-12,PROD-001,5,350.37,CUST-0269,EAST
2024-01-12,PROD-004,7,139.67,CUST-0487,NORTH
2024-01-12,PROD-015,4,236.15,CUST-0375,SOUTH
2024-01-12,PROD-005,4,190.49,CUST-0028,WEST
2024-01-12,PROD-001,5,137.19,CUST-0070,NORTH
2024-01-12,PROD-003,5,318.72,CUST-0302,SOUTH
2024-01-12,PROD-016,6,220.2,CUST-0366,EAST
2024-01-12,PROD-008,7,498.12,CUST-0230,SOUTH
2024-01-12,PROD-002,8,132.01,CUST-0182,NORTH
2024-01-12,PROD-006,4,452.52,CUST-0445,EAST
2024-01-12,PROD-010,3,498.84,CUST-0163,EAST
2024-01-12,PROD-015,1,480.97,CUST-0459,EAST
2024-01-12,PROD-019,6,287.43,CUST-0304,NORTH
2024-01-12,PROD-003,6,17.05,CUST-0462,WEST
2024-01-12,PROD-018,1,383.53,CUST-0416,EAST
2024-01-12,PROD-015,3,469.82,CUST-0197,NORTH
2024-01-12,PROD-010,3,294.67,CUST-0061,NORTH
2024-01-12,PROD-019,2,356.62,CUST-0427,NORTH
2024-01-12,PROD-016,3,435.52,CUST-0139,SOUTH
2024-01-12,PROD-002,7,313.08,CUST-0191,EAST
2024-01-12,PROD-005,3,227.1,CUST-0050,WEST
2024-01-12,PROD-017,4,470.57,CUST-0014,EAST
2024-01-12,PROD-011,2,187.59,CUST-0182,SOUTH
2024-01-12,PROD-011,5,319.51,CUST-0343,NORTH
2024-01-12,PROD-009,6,144.89,CUST-0339,NORTH
2024-01-12,PROD-007,4,212.78,CUST-0104,WEST
2024-01-12,PROD-018,1,420.31,CUST-0142,SOUTH
2024-01-12,PROD-018,1,308.75,CUST-0043,EAST
2024-01-12,PROD-012,8,403.38,CUST-0222,SOUTH
2024-01-12,PROD-003,8,477.23,CUST-0013,NORTH
2024-01-12,PROD-002,5,418.56,CUST-0322,WEST
2024-01-12,PROD-011,8,56.51,CUST-0299,SOUTH
2024-01-12,PROD-008,8,123.09,CUST-0209,WEST
2024-01-12,PROD-016,7,255.77,CUST-0443,EAST
2024-01-12,PROD-016,5,402.04,CUST-0256,EAST
2024-01-12,PROD-009,3,108.27,CUST-0293,SOUTH
2024-01-12,PROD-017,7,313.31,CUST-0207,EAST
2024-01-12,PROD-014,4,180.28,CUST-0309,EAST
2024-01-12,PROD-012,1,337.96,CUST-0298,SOUTH
2024-01-12,PROD-019,2,44.81,CUST-0364,SOUTH
2024-01-12,PROD-002,4,37.06,CUST-0216,SOUTH
2024-01-12,PROD-015,5,269.64,CUST-0293,SOUTH
2024-01-12,PROD-008,8,225.47,CUST-0056,EAST
2024-01-12,PROD-008,8,117.66,CUST-0056,WEST
2024-01-12,PROD-010,7,189.14,CUST-0420,NORTH
2024-01-12,PROD-013,4,113.15,CUST-0086,WEST
2024-01-12,PROD-018,6,433.68,CUST-0383,WEST
