date,product_id,quantity,price,customer_id,region
2024-01-16,PROD-003,6,198.7,CUST-0294,NORTH
2024-01-16,PROD-019,3,197.56,CUST-0122,WEST
2024-01-16,PROD-015,4,13.59,CUST-0451,NORTH
2024-01-16,PROD-008,7,265.02,CUST-0195,WEST
2024-01-16,PROD-009,5,33.86,CUST-0015,EAST
2024-01-16,PROD-006,2,100.79,CUST-0408,NORTH
2024-01-16,PROD-005,1,171.89,CUST-0208,SOUTH
2024-01-16,PROD-008,8,231.27,CUST-0306,WEST
2024-01-16,PROD-017,9,91.38,CUST-0279,EAST
2024-01-16,PROD-006,5,475.0,CUST-0018,SOUTH
2024-01-16,PROD-013,2,339.47,CUST-0319,NORTH
2024-01-16,PROD-019,8,211.29,CUST-0111,NORTH
2024-01-16,PROD-008,4,294.01,CUST-0068,SOUTH
2024-01-16,PROD-002,3,484.22,CUST-0006,WEST
2024-01-16,PROD-016,7,202.64,CUST-0269,NORTH
2024-01-16,PROD-018,2,342.0,CUST-0301,SOUTH
2024-01-16,PROD-015,2,317.6,CUST-0439,EAST
2024-01-16,PROD-019,3,169.21,CUST-0026,SOUTH
2024-01-16,PROD-014,6,367.82,CUST-0216,NORTH
2024-01-16,PROD-001,3,372.44,CUST-0214,EAST
2024-01-16,PROD-019,2,407.13,CUST-0220,WEST
2024-01-16,PROD-001,3,265.72,CUST-0180,NORTH
2024-01-16,PROD-017,5,349.1,CUST-0098,EAST
2024-01-16,PROD-003,8,278.81,CUST-0333,SOUTH
2024-01-16,PROD-016,3,204.04,CUST-0046,WEST
2024-01-16,PROD-012,7,475.14,CUST-0085,SOUTH
2024-01-16,PROD-008,5,495.85,CUST-0065,SOUTH
2024-01-16,PROD-019,7,247.06,CUST-0407,WEST
2024-01-16,PROD-013,2,292.04,CUST-0225,NORTH
2024-01-16,PROD-007,7,164.36,CUST-0428,SOUTH
2024-01-16,PROD-019,8,134.72,CUST-0135,SOUTH
2024-01-16,PROD-016,4,352.68,CUST-0347,NORTH
2024-01-16,PROD-013,9,400.16,CUST-0090,WEST
2024-01-16,PROD-016,1,75.26,CUST-0101,SOUTH
2024-01-16,PROD-017,9,99.55,CUST-0058,SOUTH
2024-01-16,PROD-009,6,454.93,CUST-0038,SOUTH
2024-01-16,PROD-013,2,471.32,CUST-0373,EAST
2024-01-16,PROD-001,8,25.16,CUST-0448,NORTH
2024-01-16,PROD-013,3,449.32,CUST-0484,NORTH
2024-01-16,PROD-013,1,432.22,CUST-0491,SOUTH
2024-01-16,PROD-016,2,317.21,CUST-0407,EAST
2024-01-16,PROD-016,6,457.39,CUST-0129,SOUTH
2024-01-16,PROD-019,1,141.71,CUST-0236,WEST
2024-01-16,PROD-018,2,223.64,CUST-0045,SOUTH
2024-01-16,PROD-006,9,49.97,CUST-0039,EAST
2024-01-16,PROD-010,9,114.86,CUST-0444,WEST
2024-01-16,PROD-009,4,328.2,CUST-0009,NORTH
2024-01-16,PROD-009,4,140.34,CUST-0143,EAST
2024-01-16,PROD-005,7,334.66,CUST-0079,SOUTH
2024-01-16,PROD-015,2,409.88,CUST-0260,SOUTH
2024-01-16,PROD-013,9,441.08,CUST-0496,EAST
2024-01-16,PROD-014,9,77.44,CUST-0267,EAST
2024-01-16,PROD-005,4,255.03,CUST-0268,NORTH
2024-01-16,PROD-010,8,29.74,CUST-0199,SOUTH
2024-01-16,PROD-007,8,403.84,CUST-0341,EAST
2024-01-16,PROD-014,3,444.28,CUST-0223,NORTH
2024-01-16,PROD-018,4,202.84,CUST-0209,NORTH
2024-01-16,PROD-002,9,367.36,CUST-0359,WEST
2024-01-16,PROD-010,7,257.18,CUST-0186,EAST
2024-01-16,PROD-018,6,163.5,CUST-0325,EAST
2024-01-16,PROD-019,8,414.35,CUST-0015,NORTH
2024-01-16,PROD-012,7,384.94,CUST-0270,NORTH
2024-01-16,PROD-019,6,324.37,CUST-0030,EAST
2024-01-16,PROD-017,9,452.59,CUST-0232,EAST
