date,product_id,quantity,price,customer_id,region
2024-01-20,PROD-019,4,126.76,CUST-0433,NORTH
2024-01-20,PROD-001,7,260.44,CUST-0146,WEST
2024-01-20,PROD-014,2,330.63,CUST-0433,NORTH
2024-01-20,PROD-018,8,295.72,CUST-0254,SOUTH
2024-01-20,PROD-007,4,55.3,CUST-0038,EAST
2024-01-20,PROD-009,9,129.56,CUST-0255,EAST
2024-01-20,PROD-003,2,131.34,CUST-0220,SOUTH
2024-01-20,PROD-004,7,483.64,CUST-0409,WEST
2024-01-20,PROD-012,2,267.79,CUST-0150,EAST
2024-01-20,PROD-016,4,122.86,CUST-0311,WEST
2024-01-20,PROD-015,8,78.09,CUST-0135,NORTH
2024-01-20,PROD-012,5,358.47,CUST-0298,SOUTH
2024-01-20,PROD-012,7,211.45,CUST-0074,EAST
2024-01-20,PROD-012,1,128.38,CUST-0318,NORTH
2024-01-20,PROD-019,7,253.06,CUST-0162,SOUTH
2024-01-20,PROD-018,6,493.38,CUST-0179,SOUTH
2024-01-20,PROD-002,6,423.47,CUST-0498,WEST
2024-01-20,PROD-003,3,75.55,CUST-0074,EAST
2024-01-20,PROD-003,1,313.92,CUST-0376,SOUTH
2024-01-20,PROD-004,7,360.53,CUST-0052,SOUTH
2024-01-20,PROD-019,5,363.98,CUST-0393,EAST
2024-01-20,PROD-013,3,78.27,CUST-0486,WEST
2024-01-20,PROD-003,3,227.75,CUST-0357,WEST
2024-01-20,PROD-016,6,185.74,CUST-0056,WEST
2024-01-20,PROD-008,4,375.84,CUST-0141,EAST
2024-01-20,PROD-006,1,99.6,CUST-0241,EAST
2024-01-20,PROD-017,9,496.54,CUST-0077,WEST
2024-01-20,PROD-002,4,96.25,CUST-0474,SOUTH
2024-01-20,PROD-015,7,432.48,CUST-0444,SOUTH
2024-01-20,PROD-012,8,455.77,CUST-0103,EAST
2024-01-20,PROD-013,9,61.16,CUST-0493,WEST
2024-01-20,PROD-013,8,234.4,CUST-0057,WEST
2024-01-20,PROD-016,3,242.47,CUST-0005,SOUTH
2024-01-20,PROD-011,7,95.34,CUST-0394,SOUTH
2024-01-20,PROD-002,3,35.07,CUST-0075,NORTH
2024-01-20,PROD-007,2,465.53,CUST-0447,WEST
2024-01-20,PROD-002,2,228.62,CUST-0396,EAST
2024-01-20,PROD-007,1,232.99,CUST-0326,NORTH
2024-01-20,PROD-014,6,157.88,CUST-0214,WEST
2024-01-20,PROD-015,1,418.82,CUST-0165,NORTH
2024-01-20,PROD-001,6,405.32,CUST-0133,EAST
2024-01-20,PROD-018,6,51.78,CUST-0293,SOUTH
2024-01-20,PROD-019,2,117.96,CUST-0016,SOUTH
2024-01-20,PROD-006,3,249.39,CUST-0002,SOUTH
2024-01-20,PROD-013,9,140.9,CUST-0325,EAST
2024-01-20,PROD-007,4,316.77,CUST-0347,SOUTH
2024-01-20,PROD-013,7,76.47,CUST-0053,EAST
2024-01-20,PROD-006,5,472.06,CUST-0226,NORTH
2024-01-20,PROD-015,3,370.6,CUST-0349,SOUTH
2024-01-20,PROD-019,7,498.86,CUST-0003,WEST
2024-01-20,PROD-011,1,499.12,CUST-0203,EAST
2024-01-20,PROD-001,5,209.87,CUST-0102,SOUTH
2024-01-20,PROD-002,4,412.7,CUST-0338,EAST
2024-01-20,PROD-001,3,274.2,CUST-0412,EAST
2024-01-20,PROD-001,9,378.38,CUST-0084,EAST
2024-01-20,PROD-019,2,414.93,CUST-0492,NORTH
2024-01-20,PROD-010,5,430.58,CUST-0418,WEST
2024-01-20,PROD-006,2,162.71,CUST-0085,NORTH
2024-01-20,PROD-015,6,457.8,CUST-0387,SOUTH
2024-01-20,PROD-005,5,334.49,CUST-0230,EAST
2024-01-20,PROD-012,8,178.1,CUST-0271,EAST
2024-01-20,PROD-016,1,15.84,CUST-0259,WEST
2024-01-20,PROD-015,8,491.7,CUST-0235,NORTH
2024-01-20,PROD-002,6,371.04,CUST-0090,SOUTH
2024-01-20,PROD-006,9,439.79,CUST-0264,NORTH
2024-01-20,PROD-007,6,59.92,CUST-0371,SOUTH
2024-01-20,PROD-008,2,177.77,CUST-0496,NORTH
2024-01-20,PROD-015,6,101.43,CUST-0084,NORTH
2024-01-20,PROD-005,6,474.42,CUST-0425,WEST
2024-01-20,PROD-016,6,34.01,CUST-0166,EAST
2024-01-20,PROD-014,5,170.1,CUST-0073,NORTH
2024-01-20,PROD-013,3,137.6,CUST-0476,WEST
2024-01-20,PROD-008,7,346.6,CUST-0042,EAST
2024-01-20,PROD-010,4,149.06,CUST-0058,SOUTH
2024-01-20,PROD-002,9,382.03,CUST-0411,NORTH
2024-01-20,PROD-010,4,178.22,CUST-0125,EAST
