date,product_id,quantity,price,customer_id,region
2024-01-28,PROD-013,3,232.93,CUST-0406,NORTH
2024-01-28,PROD-011,3,282.77,CUST-0302,NORTH
2024-01-28,PROD-003,4,89.46,CUST-0469,SOUTH
2024-01-28,PROD-004,3,492.62,CUST-0173,SOUTH
2024-01-28,PROD-001,4,201.14,CUST-0322,NORTH
2024-01-28,PROD-008,6,85.53,CUST-0137,NORTH
2024-01-28,PROD-011,2,264.39,CUST-0072,EAST
2024-01-28,PROD-010,9,138.88,CUST-0472,EAST
2024-01-28,PROD-013,3,344.88,CUST-0467,NORTH
2024-01-28,PROD-008,6,493.68,CUST-0087,SOUTH
2024-01-28,PROD-018,2,169.45,CUST-0289,SOUTH
2024-01-28,PROD-016,1,180.82,CUST-0391,WEST
2024-01-28,PROD-016,5,40.19,CUST-0275,NORTH
2024-01-28,PROD-006,1,157.68,CUST-0337,EAST
2024-01-28,PROD-012,7,239.83,CUST-0254,NORTH
2024-01-28,PROD-011,4,261.45,CUST-0259,SOUTH
2024-01-28,PROD-017,7,217.85,CUST-0311,NORTH
2024-01-28,PROD-012,1,414.32,CUST-0021,WEST
2024-01-28,PROD-018,4,156.44,CUST-0113,WEST
2024-01-28,PROD-010,8,227.49,CUST-0068,SOUTH
2024-01-28,PROD-019,5,190.18,CUST-0273,WEST
2024-01-28,PROD-003,8,354.47,CUST-0129,EAST
2024-01-28,PROD-012,1,449.41,CUST-0293,EAST
2024-01-28,PROD-001,4,72.43,CUST-0378,SOUTH
2024-01-28,PROD-004,1,75.76,CUST-0219,NORTH
2024-01-28,PROD-016,3,422.76,CUST-0233,EAST
2024-01-28,PROD-004,5,418.45,CUST-0223,NORTH
2024-01-28,PROD-009,3,341.72,CUST-0267,NORTH
2024-01-28,PROD-015,7,307.8,CUST-0449,WEST
2024-01-28,PROD-019,1,424.32,CUST-0369,NORTH
2024-01-28,PROD-014,1,197.93,CUST-0497,WEST
2024-01-28,PROD-019,6,352.11,CUST-0161,NORTH
2024-01-28,PROD-005,6,161.15,CUST-0031,NORTH
2024-01-28,PROD-016,1,253.61,CUST-0138,WEST
2024-01-28,PROD-010,9,437.06,CUST-0387,EAST
2024-01-28,PROD-018,4,77.74,CUST-0412,EAST
2024-01-28,PROD-013,1,440.08,CUST-0248,NORTH
2024-01-28,PROD-003,7,63.58,CUST-0470,NORTH
2024-01-28,PROD-018,8,305.76,CUST-0097,NORTH
2024-01-28,PROD-017,8,208.38,CUST-0132,SOUTH
2024-01-28,PROD-005,1,145.36,CUST-0294,SOUTH
2024-01-28,PROD-001,4,134.27,CUST-0474,NORTH
2024-01-28,PROD-001,8,420.09,CUST-0405,NORTH
2024-01-28,PROD-018,4,279.14,CUST-0321,SOUTH
2024-01-28,PROD-009,3,169.06,CUST-0218,NORTH
2024-01-28,PROD-010,3,479.97,CUST-0242,SOUTH
2024-01-28,PROD-003,2,296.83,CUST-0408,NORTH
2024-01-28,PROD-013,2,137.13,CUST-0127,NORTH
2024-01-28,PROD-019,9,120.05,CUST-0203,NORTH
2024-01-28,PROD-007,4,415.1,CUST-0485,NORTH
2024-01-28,PROD-001,2,388.17,CUST-0020,SOUTH
2024-01-28,PROD-009,6,234.9,CUST-0089,SOUTH
2024-01-28,PROD-004,4,354.93,CUST-0307,SOUTH
2024-01-28,PROD-004,8,270.04,CUST-0421,NORTH
2024-01-28,PROD-001,4,269.01,CUST-0474,WEST
2024-01-28,PROD-014,3,319.12,CUST-0071,NORTH
2024-01-28,PROD-012,8,417.8,CUST-0057,SOUTH
2024-01-28,PROD-002,3,476.18,CUST-0184,SOUTH
2024-01-28,PROD-001,4,294.59,CUST-0125,EAST
2024-01-28,PROD-016,4,369.79,CUST-0275,NORTH
2024-01-28,PROD-009,9,68.88,CUST-0273,WEST
2024-01-28,PROD-013,8,118.82,CUST-0125,EAST
2024-01-28,PROD-001,1,227.73,CUST-0297,EAST
2024-01-28,PROD-005,2,498.82,CUST-0321,EAST
2024-01-28,PROD-008,3,123.34,CUST-0325,EAST
2024-01-28,PROD-008,3,96.57,CUST-0373,EAST
