date,product_id,quantity,price,customer_id,region
2024-01-26,PROD-014,4,121.11,CUST-0368,EAST
2024-01-26,PROD-017,3,392.83,CUST-0241,SOUTH
2024-01-26,PROD-011,9,455.7,CUST-0128,EAST
2024-01-26,PROD-019,9,108.31,CUST-0047,NORTH
2024-01-26,PROD-002,2,293.26,CUST-0156,NORTH
2024-01-26,PROD-003,9,50.63,CUST-0085,WEST
2024-01-26,PROD-002,8,149.61,CUST-0112,SOUTH
2024-01-26,PROD-006,6,386.69,CUST-0156,NORTH
2024-01-26,PROD-009,1,110.88,CUST-0439,WEST
2024-01-26,PROD-003,6,62.08,CUST-0401,WEST
2024-01-26,PROD-003,2,333.09,CUST-0169,EAST
2024-01-26,PROD-018,4,197.95,CUST-0418,NORTH
2024-01-26,PROD-008,2,216.67,CUST-0447,NORTH
2024-01-26,PROD-019,8,28.51,CUST-0223,EAST
2024-01-26,PROD-003,6,123.18,CUST-0401,SOUTH
2024-01-26,PROD-019,9,246.7,CUST-0405,WEST
2024-01-26,PROD-005,4,115.53,CUST-0175,SOUTH
2024-01-26,PROD-011,4,195.89,CUST-0155,WEST
2024-01-26,PROD-008,6,211.85,CUST-0428,WEST
2024-01-26,PROD-016,5,426.75,CUST-0324,EAST
2024-01-26,PROD-013,9,197.3,CUST-0329,NORTH
2024-01-26,PROD-016,6,330.5,CUST-0039,WEST
2024-01-26,PROD-019,8,474.34,CUST-0077,NORTH
2024-01-26,PROD-002,6,159.77,CUST-0201,NORTH
2024-01-26,PROD-014,4,45.47,CUST-0033,NORTH
2024-01-26,PROD-013,2,129.04,CUST-0043,WEST
2024-01-26,PROD-003,4,186.31,CUST-0464,EAST
2024-01-26,PROD-017,1,270.36,CUST-0289,SOUTH
2024-01-26,PROD-012,2,156.09,CUST-0279,SOUTH
2024-01-26,PROD-001,7,65.07,CUST-0234,SOUTH
2024-01-26,PROD-006,8,426.42,CUST-0428,EAST
2024-01-26,PROD-019,2,259.26,CUST-0033,WEST
2024-01-26,PROD-014,9,422.84,CUST-0343,NORTH
2024-01-26,PROD-008,6,25.22,CUST-0116,NORTH
2024-01-26,PROD-015,1,127.57,CUST-0102,SOUTH
2024-01-26,PROD-014,4,294.07,CUST-0361,SOUTH
2024-01-26,PROD-003,1,412.21,CUST-0321,EAST
2024-01-26,PROD-011,1,190.66,CUST-0083,NORTH
2024-01-26,PROD-015,3,419.59,CUST-0375,WEST
2024-01-26,PROD-005,3,17.59,CUST-0041,EAST
2024-01-26,PROD-002,7,257.09,CUST-0469,WEST
2024-01-26,PROD-009,3,448.15,CUST-0209,SOUTH
2024-01-26,PROD-004,1,161.77,CUST-0051,NORTH
2024-01-26,PROD-013,8,206.89,CUST-0207,EAST
2024-01-26,PROD-012,4,197.91,CUST-0420,EAST
2024-01-26,PROD-009,4,297.03,CUST-0489,NORTH
2024-01-26,PROD-012,2,498.44,CUST-0496,NORTH
2024-01-26,PROD-012,5,203.46,CUST-0320,NORTH
2024-01-26,PROD-018,9,347.23,CUST-0352,NORTH
2024-01-26,PROD-014,1,76.39,CUST-0443,WEST
2024-01-26,PROD-005,5,158.31,CUST-0147,EAST
2024-01-26,PROD-009,6,237.14,CUST-0144,NORTH
2024-01-26,PROD-002,1,207.95,CUST-0345,WEST
2024-01-26,PROD-015,8,230.53,CUST-0399,EAST
2024-01-26,PROD-008,2,128.72,CUST-0074,EAST
