date,product_id,quantity,price,customer_id,region
2024-01-02,PROD-002,4,193.56,CUST-0250,EAST
2024-01-02,PROD-001,8,332.76,CUST-0004,WEST
2024-01-02,PROD-016,7,472.68,CUST-0476,WEST
2024-01-02,PROD-012,2,290.95,CUST-0033,NORTH
2024-01-02,PROD-019,5,316.71,CUST-0065,NORTH
2024-01-02,PROD-008,2,29.09,CUST-0242,EAST
2024-01-02,PROD-017,8,198.84,CUST-0458,SOUTH
2024-01-02,PROD-002,3,148.11,CUST-0196,SOUTH
2024-01-02,PROD-018,8,370.18,CUST-0277,NORTH
2024-01-02,PROD-004,5,377.8,CUST-0192,EAST
2024-01-02,PROD-017,3,212.18,CUST-0466,NORTH
2024-01-02,PROD-007,8,434.89,CUST-0224,NORTH
2024-01-02,PROD-012,1,343.12,CUST-0279,NORTH
2024-01-02,PROD-003,9,195.09,CUST-0369,SOUTH
2024-01-02,PROD-016,9,166.82,CUST-0187,EAST
2024-01-02,PROD-017,4,15.31,CUST-0233,EAST
2024-01-02,PROD-012,9,166.46,CUST-0206,EAST
2024-01-02,PROD-019,5,54.94,CUST-0396,NORTH
2024-01-02,PROD-004,5,397.87,CUST-0057,EAST
2024-01-02,PROD-013,5,252.27,CUST-0423,SOUTH
2024-01-02,PROD-005,3,444.98,CUST-0235,EAST
2024-01-02,PROD-018,9,383.14,CUST-0492,NORTH
2024-01-02,PROD-006,7,218.78,CUST-0168,SOUTH
2024-01-02,PROD-009,2,447.03,CUST-0194,NORTH
2024-01-02,PROD-005,6,493.45,CUST-0496,NORTH
2024-01-02,PROD-001,6,408.27,CUST-0327,NORTH
2024-01-02,PROD-013,4,181.61,CUST-0252,EAST
2024-01-02,PROD-019,6,355.49,CUST-0202,SOUTH
2024-01-02,PROD-019,7,222.88,CUST-0173,NORTH
2024-01-02,PROD-018,4,68.22,CUST-0317,EAST
2024-01-02,PROD-009,7,375.56,CUST-0461,WEST
2024-01-02,PROD-017,9,435.61,CUST-0422,NORTH
2024-01-02,PROD-006,5,31.27,CUST-0213,EAST
2024-01-02,PROD-005,4,281.39,CUST-0020,NORTH
2024-01-02,PROD-018,9,116.24,CUST-0143,EAST
2024-01-02,PROD-001,5,351.49,CUST-0259,WEST
2024-01-02,PROD-011,8,203.32,CUST-0408,WEST
2024-01-02,PROD-008,4,237.21,CUST-0186,WEST
2024-01-02,PROD-018,5,487.45,CUST-0192,EAST
2024-01-02,PROD-017,9,161.67,CUST-0212,NORTH
2024-01-02,PROD-016,3,413.04,CUST-0082,EAST
2024-01-02,PROD-005,9,214.94,CUST-0312,SOUTH
2024-01-02,PROD-018,5,22.92,CUST-0289,SOUTH
2024-01-02,PROD-001,2,493.77,CUST-0177,EAST
2024-01-02,PROD-017,1,239.66,CUST-0099,EAST
2024-01-02,PROD-001,5,37.62,CUST-0006,WEST
2024-01-02,PROD-017,5,499.86,CUST-0358,EAST
2024-01-02,PROD-005,5,472.94,CUST-0458,EAST
2024-01-02,PROD-017,5,230.77,CUST-0366,NORTH
2024-01-02,PROD-019,4,122.03,CUST-0369,WEST
2024-01-02,PROD-002,8,20.87,CUST-0250,SOUTH
2024-01-02,PROD-003,2,427.57,CUST-0054,WEST
2024-01-02,PROD-005,9,299.08,CUST-0255,EAST
2024-01-02,PROD-015,5,313.95,CUST-0066,EAST
2024-01-02,PROD-019,7,76.82,CUST-0252,SOUTH
2024-01-02,PROD-006,2,299.06,CUST-0286,EAST
2024-01-02,PROD-019,2,180.65,CUST-0166,NORTH
2024-01-02,PROD-015,7,266.57,CUST-0081,NORTH
2024-01-02,PROD-004,8,422.62,CUST-0273,WEST
2024-01-02,PROD-005,2,314.19,CUST-0450,NORTH
2024-01-02,PROD-011,3,273.26,CUST-0151,EAST
2024-01-02,PROD-016,6,351.86,CUST-0388,WEST
2024-01-02,PROD-004,8,211.71,CUST-0352,EAST
2024-01-02,PROD-018,3,30.03,CUST-0005,SOUTH
2024-01-02,PROD-010,6,53.46,CUST-0001,NORTH
2024-01-02,PROD-009,2,73.09,CUST-0218,NORTH
2024-01-02,PROD-009,9,245.76,CUST-0214,EAST
2024-01-02,PROD-011,1,145.67,CUST-0257,WEST
2024-01-02,PROD-017,3,100.42,CUST-0207,EAST
2024-01-02,PROD-014,7,270.32,CUST-0386,NORTH
2024-01-02,PROD-014,8,75.23,CUST-0003,EAST
2024-01-02,PROD-014,2,229.23,CUST-0227,EAST
2024-01-02,PROD-015,9,371.33,CUST-0028,SOUTH
2024-01-02,PROD-007,9,421.95,CUST-0086,SOUTH
2024-01-02,PROD-012,9,446.36,CUST-0212,NORTH
2024-01-02,PROD-004,3,327.92,CUST-0146,EAST
2024-01-02,PROD-004,6,297.55,CUST-0264,WEST
2024-01-02,PROD-017,3,195.6,CUST-0101,SOUTH
2024-01-02,PROD-002,8,254.14,CUST-0454,NORTH
2024-01-02,PROD-001,5,59.87,CUST-0198,SOUTH
2024-01-02,PROD-016,4,426.9,CUST-0446,SOUTH
2024-01-02,PROD-009,7,35.3,CUST-0031,WEST
2024-01-02,PROD-005,4,498.66,CUST-0006,SOUTH
2024-01-02,PROD-011,4,12.6,CUST-0118,NORTH
2024-01-02,PROD-006,3,412.22,CUST-0194,EAST
