date,product_id,quantity,price,customer_id,region
2024-01-03,PROD-008,3,420.91,CUST-0133,SOUTH
2024-01-03,PROD-004,3,107.76,CUST-0020,NORTH
2024-01-03,PROD-012,1,309.2,CUST-0320,SOUTH
2024-01-03,PROD-005,4,167.11,CUST-0259,NORTH
2024-01-03,PROD-006,2,232.59,CUST-0261,EAST
2024-01-03,PROD-010,2,167.95,CUST-0130,WEST
2024-01-03,PROD-001,5,11.33,CUST-0265,EAST
2024-01-03,PROD-015,8,306.99,CUST-0419,SOUTH
2024-01-03,PROD-017,5,417.0,CUST-0236,SOUTH
2024-01-03,PROD-014,5,368.13,CUST-0137,SOUTH
2024-01-03,PROD-012,3,42.58,CUST-0296,WEST
2024-01-03,PROD-008,9,377.75,CUST-0316,SOUTH
2024-01-03,PROD-003,5,101.34,CUST-0339,EAST
2024-01-03,PROD-014,4,164.94,CUST-0042,NORTH
2024-01-03,PROD-018,8,231.45,CUST-0104,SOUTH
2024-01-03,PROD-019,6,274.49,CUST-0063,EAST
2024-01-03,PROD-001,9,184.13,CUST-0495,EAST
2024-01-03,PROD-002,5,454.17,CUST-0435,EAST
2024-01-03,PROD-019,6,470.52,CUST-0391,EAST
2024-01-03,PROD-008,4,399.07,CUST-0157,NORTH
2024-01-03,PROD-007,4,498.87,CUST-0441,NORTH
2024-01-03,PROD-005,7,80.13,CUST-0196,SOUTH
2024-01-03,PROD-002,5,439.62,CUST-0353,SOUTH
2024-01-03,PROD-006,4,233.93,CUST-0436,WEST
2024-01-03,PROD-015,8,83.46,CUST-0047,WEST
2024-01-03,PROD-012,2,15.98,CUST-0115,EAST
2024-01-03,PROD-004,4,360.93,CUST-0283,NORTH
2024-01-03,PROD-011,8,295.86,CUST-0200,EAST
2024-01-03,PROD-015,8,257.89,CUST-0473,NORTH
2024-01-03,PROD-015,8,437.34,CUST-0460,WEST
2024-01-03,PROD-004,4,397.14,CUST-0293,WEST
2024-01-03,PROD-010,1,292.38,CUST-0378,NORTH
2024-01-03,PROD-019,8,421.82,CUST-0267,EAST
2024-01-03,PROD-001,5,492.57,CUST-0110,WEST
2024-01-03,PROD-001,6,264.23,CUST-0424,EAST
2024-01-03,PROD-015,9,374.68,CUST-0202,WEST
2024-01-03,PROD-009,3,205.1,CUST-0025,SOUTH
2024-01-03,PROD-011,6,179.71,CUST-0210,EAST
2024-01-03,PROD-002,1,297.66,CUST-0443,WEST
2024-01-03,PROD-019,6,96.43,CUST-0455,WEST
2024-01-03,PROD-006,5,458.27,CUST-0177,NORTH
2024-01-03,PROD-011,6,117.85,CUST-0370,NORTH
2024-01-03,PROD-017,7,488.02,CUST-0361,NORTH
2024-01-03,PROD-008,1,156.8,CUST-0224,NORTH
2024-01-03,PROD-019,8,450.05,CUST-0032,SOUTH
2024-01-03,PROD-017,8,297.85,CUST-0257,SOUTH
2024-01-03,PROD-019,2,266.95,CUST-0476,NORTH
2024-01-03,PROD-018,6,385.02,CUST-0132,NORTH
2024-01-03,PROD-008,7,473.6,CUST-0288,SOUTH
2024-01-03,PROD-010,3,325.56,CUST-0380,NORTH
2024-01-03,PROD-018,7,332.87,CUST-0321,NORTH
2024-01-03,PROD-003,8,106.1,CUST-0255,NORTH
2024-01-03,PROD-008,6,176.24,CUST-0229,EAST
2024-01-03,PROD-019,1,282.79,CUST-0264,SOUTH
2024-01-03,PROD-003,8,363.91,CUST-0120,SOUTH
2024-01-03,PROD-011,4,472.76,CUST-0182,NORTH
2024-01-03,PROD-014,7,449.2,CUST-0007,SOUTH
2024-01-03,PROD-007,1,111.86,CUST-0147,WEST
2024-01-03,PROD-019,4,325.03,CUST-0082,SOUTH
2024-01-03,PROD-001,5,177.49,CUST-0234,EAST
