date,product_id,quantity,price,customer_id,region
2024-01-23,PROD-016,1,100.37,CUST-0134,WEST
2024-01-23,PROD-002,9,357.56,CUST-0317,SOUTH
2024-01-23,PROD-003,4,390.17,CUST-0481,EAST
2024-01-23,PROD-001,5,110.44,CUST-0226,EAST
2024-01-23,PROD-015,9,107.12,CUST-0182,EAST
2024-01-23,PROD-014,8,102.6,CUST-0285,SOUTH
2024-01-23,PROD-017,8,124.84,CUST-0442,WEST
2024-01-23,PROD-013,6,370.03,CUST-0187,WEST
2024-01-23,PROD-018,2,458.2,CUST-0137,WEST
2024-01-23,PROD-003,8,139.87,CUST-0362,SOUTH
2024-01-23,PROD-019,5,63.94,CUST-0235,EAST
2024-01-23,PROD-011,1,395.49,CUST-0100,SOUTH
2024-01-23,PROD-019,5,108.35,CUST-0029,SOUTH
2024-01-23,PROD-011,2,314.07,CUST-0244,WEST
2024-01-23,PROD-018,6,322.33,CUST-0090,EAST
2024-01-23,PROD-011,8,490.74,CUST-0136,NORTH
2024-01-23,PROD-011,5,380.7,CUST-0050,SOUTH
2024-01-23,PROD-010,3,496.85,CUST-0395,EAST
2024-01-23,PROD-012,3,34.66,CUST-0078,WEST
2024-01-23,PROD-011,7,109.41,CUST-0394,EAST
2024-01-23,PROD-015,3,336.17,CUST-0149,WEST
2024-01-23,PROD-012,2,367.66,CUST-0069,WEST
2024-01-23,PROD-014,8,209.63,CUST-0371,EAST
2024-01-23,PROD-005,5,79.67,CUST-0353,WEST
2024-01-23,PROD-019,1,36.71,CUST-0043,EAST
2024-01-23,PROD-002,6,268.23,CUST-0067,WEST
2024-01-23,PROD-004,2,166.22,CUST-0407,NORTH
2024-01-23,PROD-017,7,63.97,CUST-0142,WEST
2024-01-23,PROD-017,6,155.63,CUST-0262,EAST
2024-01-23,PROD-018,8,351.74,CUST-0280,SOUTH
2024-01-23,PROD-002,8,469.37,CUST-0203,SOUTH
2024-01-23,PROD-001,2,422.67,CUST-0313,EAST
2024-01-23,PROD-008,7,207.24,CUST-0162,EAST
2024-01-23,PROD-010,3,385.97,CUST-0042,WEST
2024-01-23,PROD-018,2,396.58,CUST-0136,SOUTH
2024-01-23,PROD-013,5,206.48,CUST-0475,WEST
2024-01-23,PROD-005,1,403.55,CUST-0286,WEST
2024-01-23,PROD-007,9,392.48,CUST-0007,EAST
2024-01-23,PROD-008,7,189.69,CUST-0476,EAST
2024-01-23,PROD-014,5,69.47,CUST-0132,SOUTH
2024-01-23,PROD-018,9,293.5,CUST-0156,NORTH
2024-01-23,PROD-003,4,87.99,CUST-0380,EAST
2024-01-23,PROD-008,3,201.44,CUST-0407,NORTH
2024-01-23,PROD-007,2,276.62,CUST-0058,NORTH
2024-01-23,PROD-016,3,307.29,CUST-0304,NORTH
2024-01-23,PROD-010,9,362.85,CUST-0108,NORTH
2024-01-23,PROD-019,7,95.25,CUST-0336,EAST
2024-01-23,PROD-008,4,279.44,CUST-0255,WEST
2024-01-23,PROD-015,1,442.58,CUST-0339,SOUTH
2024-01-23,PROD-003,5,487.63,CUST-0459,WEST
2024-01-23,PROD-002,6,433.14,CUST-0251,WEST
2024-01-23,PROD-012,2,464.9,CUST-0258,NORTH
2024-01-23,PROD-001,2,481.19,CUST-0200,NORTH
2024-01-23,PROD-001,6,105.52,CUST-0104,NORTH
2024-01-23,PROD-019,1,359.67,CUST-0289,SOUTH
2024-01-23,PROD-008,5,60.22,CUST-0264,NORTH
2024-01-23,PROD-010,2,158.44,CUST-0087,EAST
2024-01-23,PROD-018,7,361.76,CUST-0310,WEST
2024-01-23,PROD-018,9,153.96,CUST-0190,EAST
2024-01-23,PROD-014,8,192.15,CUST-0278,EAST
2024-01-23,PROD-016,8,20.63,CUST-0163,NORTH
2024-01-23,PROD-014,6,287.15,CUST-0421,EAST
2024-01-23,PROD-008,2,267.71,CUST-0236,EAST
2024-01-23,PROD-017,1,266.88,CUST-0308,SOUTH
2024-01-23,PROD-016,9,177.67,CUST-0113,NORTH
2024-01-23,PROD-013,5,164.14,CUST-0197,SOUTH
2024-01-23,PROD-006,8,356.8,CUST-0141,NORTH
2024-01-23,PROD-015,8,104.74,CUST-0369,NORTH
2024-01-23,PROD-003,9,126.37,CUST-0217,EAST
2024-01-23,PROD-004,7,216.54,CUST-0206,EAST
2024-01-23,PROD-008,1,103.07,CUST-0388,NORTH
2024-01-23,PROD-012,8,61.56,CUST-0180,EAST
2024-01-23,PROD-006,7,214.68,CUST-0080,EAST
2024-01-23,PROD-011,8,302.17,CUST-0093,WEST
2024-01-23,PROD-007,7,28.39,CUST-0055,EAST
2024-01-23,PROD-010,8,477.96,CUST-0354,NORTH
2024-01-23,PROD-013,7,112.44,CUST-0345,WEST
2024-01-23,PROD-012,1,275.38,CUST-0415,NORTH
2024-01-23,PROD-018,8,256.82,CUST-0276,SOUTH
2024-01-23,PROD-012,5,175.8,CUST-0456,WEST
2024-01-23,PROD-016,9,29.31,CUST-0085,NORTH
2024-01-23,PROD-005,6,304.26,CUST-0156,EAST
2024-01-23,PROD-019,3,447.11,CUST-0327,SOUTH
2024-01-23,PROD-003,7,147.09,CUST-0498,SOUTH
2024-01-23,PROD-008,1,366.36,CUST-0289,SOUTH
