date,product_id,quantity,price,customer_id,region
2024-01-10,PROD-003,9,413.42,CUST-0054,SOUTH
2024-01-10,PROD-012,5,347.14,CUST-0013,NORTH
2024-01-10,PROD-006,8,420.75,CUST-0337,WEST
2024-01-10,PROD-014,3,251.5,CUST-0111,SOUTH
2024-01-10,PROD-017,6,140.67,CUST-0029,EAST
2024-01-10,PROD-004,6,383.53,CUST-0119,WEST
2024-01-10,PROD-016,1,265.44,CUST-0186,WEST
2024-01-10,PROD-010,9,68.9,CUST-0134,EAST
2024-01-10,PROD-001,7,263.8,CUST-0244,NORTH
2024-01-10,PROD-012,5,326.76,CUST-0135,WEST
2024-01-10,PROD-015,3,21.56,CUST-0331,WEST
2024-01-10,PROD-001,7,392.38,CUST-0456,NORTH
2024-01-10,PROD-004,8,42.19,CUST-0489,NORTH
2024-01-10,PROD-002,2,247.2,CUST-0079,WEST
2024-01-10,PROD-012,4,479.32,CUST-0393,EAST
2024-01-10,PROD-005,8,495.75,CUST-0434,EAST
2024-01-10,PROD-015,6,189.18,CUST-0059,SOUTH
2024-01-10,PROD-012,7,78.99,CUST-0026,NORTH
2024-01-10,PROD-010,3,82.01,CUST-0181,WEST
2024-01-10,PROD-008,4,200.2,CUST-0412,EAST
2024-01-10,PROD-011,1,179.14,CUST-0052,SOUTH
2024-01-10,PROD-015,9,348.1,CUST-0282,NORTH
2024-01-10,PROD-018,5,253.68,CUST-0361,EAST
2024-01-10,PROD-001,2,157.94,CUST-0226,EAST
2024-01-10,PROD-014,5,314.25,CUST-0062,SOUTH
2024-01-10,PROD-018,3,91.22,CUST-0093,WEST
2024-01-10,PROD-012,1,77.13,CUST-0331,NORTH
2024-01-10,PROD-018,6,63.36,CUST-0068,EAST
2024-01-10,PROD-016,8,358.74,CUST-0090,SOUTH
2024-01-10,PROD-012,5,224.13,CUST-0019,EAST
2024-01-10,PROD-006,6,16.38,CUST-0390,WEST
2024-01-10,PROD-012,3,368.74,CUST-0125,SOUTH
2024-01-10,PROD-017,5,476.92,CUST-0418,EAST
2024-01-10,PROD-008,8,388.81,CUST-0484,EAST
2024-01-10,PROD-001,7,392.86,CUST-0084,WEST
2024-01-10,PROD-018,6,429.05,CUST-0044,NORTH
2024-01-10,PROD-005,4,184.94,CUST-0156,SOUTH
2024-01-10,PROD-011,5,118.82,CUST-0252,WEST
2024-01-10,PROD-002,7,367.14,CUST-0091,SOUTH
2024-01-10,PROD-005,9,207.35,CUST-0364,NORTH
2024-01-10,PROD-013,4,151.55,CUST-0248,EAST
2024-01-10,PROD-002,3,252.39,CUST-0089,NORTH
2024-01-10,PROD-007,1,321.37,CUST-0404,NORTH
2024-01-10,PROD-003,3,475.96,CUST-0091,SOUTH
2024-01-10,PROD-014,1,395.9,CUST-0116,NORTH
2024-01-10,PROD-018,4,425.16,CUST-0257,SOUTH
2024-01-10,PROD-013,4,59.88,CUST-0266,EAST
2024-01-10,PROD-011,9,29.08,CUST-0378,NORTH
2024-01-10,PROD-017,6,434.72,CUST-0237,NORTH
2024-01-10,PROD-004,5,362.39,CUST-0312,EAST
2024-01-10,PROD-003,3,148.42,CUST-0188,EAST
2024-01-10,PROD-015,7,473.76,CUST-0040,NORTH
2024-01-10,PROD-014,4,413.35,CUST-0084,EAST
2024-01-10,PROD-018,4,110.19,CUST-0392,NORTH
2024-01-10,PROD-016,3,300.96,CUST-0046,WEST
2024-01-10,PROD-014,9,188.53,CUST-0378,EAST
2024-01-10,PROD-003,5,235.4,CUST-0367,WEST
2024-01-10,PROD-008,4,349.87,CUST-0024,WEST
2024-01-10,PROD-010,4,84.28,CUST-0441,NORTH
2024-01-10,PROD-013,5,201.99,CUST-0181,SOUTH
2024-01-10,PROD-009,9,299.31,CUST-0188,SOUTH
2024-01-10,PROD-006,5,364.33,CUST-0168,EAST
2024-01-10,PROD-007,6,14.94,CUST-0212,EAST
2024-01-10,PROD-019,6,367.38,CUST-0476,WEST
2024-01-10,PROD-006,3,334.89,CUST-0239,NORTH
2024-01-10,PROD-005,7,308.72,CUST-0030,SOUTH
2024-01-10,PROD-005,9,133.88,CUST-0435,SOUTH
2024-01-10,PROD-016,6,208.82,CUST-0016,WEST
2024-01-10,PROD-008,1,196.54,CUST-0287,SOUTH
2024-01-10,PROD-010,2,392.51,CUST-0009,NORTH
2024-01-10,PROD-011,6,140.01,CUST-0324,WEST
2024-01-10,PROD-015,9,73.67,CUST-0357,SOUTH
2024-01-10,PROD-017,1,357.16,CUST-0051,WEST
2024-01-10,PROD-017,9,229.92,CUST-0194,WEST
2024-01-10,PROD-015,7,236.24,CUST-0001,EAST
2024-01-10,PROD-007,9,144.3,CUST-0251,NORTH
2024-01-10,PROD-009,6,174.45,CUST-0308,NORTH
2024-01-10,PROD-003,1,353.57,CUST-0076,WEST
2024-01-10,PROD-015,7,279.16,CUST-0337,EAST
2024-01-10,PROD-015,4,395.24,CUST-0128,WEST
2024-01-10,PROD-018,1,22.34,CUST-0372,EAST
2024-01-10,PROD-008,1,485.43,CUST-0189,EAST
2024-01-10,PROD-004,8,355.39,CUST-0339,SOUTH
2024-01-10,PROD-001,1,274.96,CUST-0193,NORTH
2024-01-10,PROD-016,6,68.06,CUST-0240,WEST
2024-01-10,PROD-003,3,204.31,CUST-0379,EAST
2024-01-10,PROD-010,9,87.06,CUST-0452,WEST
2024-01-10,PROD-002,8,410.04,CUST-0313,NORTH
