date,product_id,quantity,price,customer_id,region
2024-01-22,PROD-005,5,416.67,CUST-0282,NORTH
2024-01-22,PROD-015,1,275.21,CUST-0353,EAST
2024-01-22,PROD-018,2,37.31,CUST-0282,WEST
2024-01-22,PROD-013,7,258.62,CUST-0176,NORTH
2024-01-22,PROD-017,6,152.59,CUST-0134,SOUTH
2024-01-22,PROD-018,6,10.37,CUST-0146,EAST
2024-01-22,PROD-009,8,313.19,CUST-0273,EAST
2024-01-22,PROD-006,6,236.97,CUST-0026,EAST
2024-01-22,PROD-012,3,322.17,CUST-0051,EAST
2024-01-22,PROD-016,7,83.22,CUST-0089,NORTH
2024-01-22,PROD-009,5,158.17,CUST-0009,EAST
2024-01-22,PROD-002,9,464.03,CUST-0051,SOUTH
2024-01-22,PROD-002,3,263.46,CUST-0490,WEST
2024-01-22,PROD-006,7,149.85,CUST-0497,EAST
2024-01-22,PROD-003,2,483.26,CUST-0372,WEST
2024-01-22,PROD-005,3,130.27,CUST-0094,WEST
2024-01-22,PROD-005,1,339.98,CUST-0063,NORTH
2024-01-22,PROD-018,9,172.15,CUST-0173,WEST
2024-01-22,PROD-016,8,200.8,CUST-0356,EAST
2024-01-22,PROD-014,3,321.28,CUST-0143,WEST
2024-01-22,PROD-010,9,19.63,CUST-0330,NORTH
2024-01-22,PROD-019,2,141.74,CUST-0322,SOUTH
2024-01-22,PROD-019,8,81.84,CUST-0195,SOUTH
2024-01-22,PROD-014,9,25.44,CUST-0437,EAST
2024-01-22,PROD-018,9,315.63,CUST-0149,NORTH
2024-01-22,PROD-001,5,423.65,CUST-0379,SOUTH
2024-01-22,PROD-012,4,49.53,CUST-0017,EAST
2024-01-22,PROD-008,4,115.65,CUST-0231,WEST
2024-01-22,PROD-002,8,275.59,CUST-0215,SOUTH
2024-01-22,PROD-005,9,471.03,CUST-0069,EAST
2024-01-22,PROD-017,2,273.41,CUST-0161,EAST
2024-01-22,PROD-014,5,491.6,CUST-0444,EAST
2024-01-22,PROD-011,7,136.31,CUST-0488,NORTH
2024-01-22,PROD-003,2,336.31,CUST-0021,SOUTH
2024-01-22,PROD-005,4,275.59,CUST-0349,WEST
2024-01-22,PROD-006,4,345.37,CUST-0386,NORTH
2024-01-22,PROD-006,9,83.2,CUST-0225,NORTH
2024-01-22,PROD-019,5,437.47,CUST-0396,WEST
2024-01-22,PROD-019,3,264.0,CUST-0261,SOUTH
2024-01-22,PROD-007,9,403.81,CUST-0387,WEST
2024-01-22,PROD-005,8,370.16,CUST-0161,WEST
2024-01-22,PROD-018,4,277.66,CUST-0498,WEST
2024-01-22,PROD-012,7,481.92,CUST-0256,WEST
2024-01-22,PROD-016,9,59.93,CUST-0471,WEST
2024-01-22,PROD-018,2,351.41,CUST-0497,EAST
2024-01-22,PROD-005,6,166.83,CUST-0330,WEST
2024-01-22,PROD-018,1,198.7,CUST-0004,SOUTH
2024-01-22,PROD-005,7,219.5,CUST-0474,SOUTH
2024-01-22,PROD-014,1,48.68,CUST-0277,NORTH
2024-01-22,PROD-011,1,185.78,CUST-0093,WEST
2024-01-22,PROD-019,5,251.56,CUST-0077,SOUTH
2024-01-22,PROD-014,1,417.65,CUST-0018,NORTH
2024-01-22,PROD-001,6,290.66,CUST-0219,SOUTH
2024-01-22,PROD-003,8,248.38,CUST-0084,NORTH
2024-01-22,PROD-004,8,475.15,CUST-0347,WEST
2024-01-22,PROD-017,7,168.34,CUST-0016,WEST
2024-01-22,PROD-012,3,229.18,CUST-0178,EAST
