date,product_id,quantity,price,customer_id,region
2024-01-19,PROD-009,5,164.95,CUST-0143,SOUTH
2024-01-19,PROD-007,8,207.16,CUST-0355,EAST
2024-01-19,PROD-015,4,380.66,CUST-0065,WEST
2024-01-19,PROD-011,5,497.8,CUST-0341,WEST
2024-01-19,PROD-013,1,492.48,CUST-0424,NORTH
2024-01-19,PROD-016,4,420.92,CUST-0159,NORTH
2024-01-19,PROD-010,9,14.3,CUST-0090,NORTH
2024-01-19,PROD-016,1,52.49,CUST-0012,NORTH
2024-01-19,PROD-003,5,488.71,CUST-0226,NORTH
2024-01-19,PROD-007,6,145.03,CUST-0033,EAST
2024-01-19,PROD-009,8,462.6,CUST-0307,SOUTH
2024-01-19,PROD-011,9,125.44,CUST-0399,NORTH
2024-01-19,PROD-019,6,148.56,CUST-0396,SOUTH
2024-01-19,PROD-004,2,33.03,CUST-0292,NORTH
2024-01-19,PROD-012,2,402.9,CUST-0451,NORTH
2024-01-19,PROD-018,3,275.86,CUST-0121,EAST
2024-01-19,PROD-002,9,300.6,CUST-0349,NORTH
2024-01-19,PROD-013,2,373.76,CUST-0170,WEST
2024-01-19,PROD-012,4,156.97,CUST-0234,NORTH
2024-01-19,PROD-007,1,205.99,CUST-0347,WEST
2024-01-19,PROD-003,6,84.35,CUST-0049,SOUTH
2024-01-19,PROD-006,7,215.47,CUST-0433,EAST
2024-01-19,PROD-009,4,257.27,CUST-0386,NORTH
2024-01-19,PROD-008,7,400.72,CUST-0239,EAST
2024-01-19,PROD-015,8,162.25,CUST-0299,SOUTH
2024-01-19,PROD-017,9,400.92,CUST-0399,EAST
2024-01-19,PROD-004,4,380.89,CUST-0369,SOUTH
2024-01-19,PROD-018,9,498.44,CUST-0124,NORTH
2024-01-19,PROD-012,7,24.9,CUST-0196,EAST
2024-01-19,PROD-012,7,87.64,CUST-0084,EAST
2024-01-19,PROD-016,5,206.83,CUST-0145,SOUTH
2024-01-19,PROD-005,3,159.4,CUST-0402,SOUTH
2024-01-19,PROD-004,4,360.54,CUST-0019,NORTH
2024-01-19,PROD-012,7,14.68,CUST-0117,WEST
2024-01-19,PROD-002,2,178.08,CUST-0266,WEST
2024-01-19,PROD-010,9,97.79,CUST-0453,SOUTH
2024-01-19,PROD-010,6,182.42,CUST-0128,EAST
2024-01-19,PROD-008,1,363.02,CUST-0231,SOUTH
2024-01-19,PROD-017,9,33.06,CUST-0058,NORTH
2024-01-19,PROD-008,6,233.96,CUST-0147,WEST
2024-01-19,PROD-018,1,64.85,CUST-0097,SOUTH
2024-01-19,PROD-011,1,493.48,CUST-0108,SOUTH
2024-01-19,PROD-006,9,448.03,CUST-0442,EAST
2024-01-19,PROD-016,8,466.19,CUST-0372,WEST
2024-01-19,PROD-006,6,446.32,CUST-0005,WEST
2024-01-19,PROD-018,6,476.55,CUST-0019,WEST
2024-01-19,PROD-001,1,297.94,CUST-0426,NORTH
2024-01-19,PROD-003,9,229.3,CUST-0153,EAST
2024-01-19,PROD-013,6,41.31,CUST-0468,WEST
2024-01-19,PROD-012,2,158.58,CUST-0439,WEST
2024-01-19,PROD-006,3,136.77,CUST-0497,EAST
2024-01-19,PROD-009,1,316.36,CUST-0275,EAST
2024-01-19,PROD-007,6,89.11,CUST-0042,EAST
2024-01-19,PROD-009,1,21.78,CUST-0258,EAST
2024-01-19,PROD-004,3,369.25,CUST-0423,SOUTH
2024-01-19,PROD-007,1,442.48,CUST-0424,NORTH
2024-01-19,PROD-004,6,73.32,CUST-0158,WEST
2024-01-19,PROD-004,8,38.93,CUST-0196,EAST
2024-01-19,PROD-014,5,262.43,CUST-0057,EAST
2024-01-19,PROD-012,2,191.78,CUST-0344,EAST
2024-01-19,PROD-003,7,198.41,CUST-0335,WEST
2024-01-19,PROD-009,8,174.56,CUST-0419,SOUTH
