date,product_id,quantity,price,customer_id,region
2024-01-24,PROD-010,8,225.9,CUST-0362,NORTH
2024-01-24,PROD-017,2,437.95,CUST-0145,WEST
2024-01-24,PROD-019,8,171.25,CUST-0166,SOUTH
2024-01-24,PROD-009,4,33.41,CUST-0300,WEST
2024-01-24,PROD-012,7,204.07,CUST-0073,EAST
2024-01-24,PROD-010,9,370.27,CUST-0463,WEST
2024-01-24,PROD-006,4,38.54,CUST-0230,WEST
2024-01-24,PROD-005,2,199.75,CUST-0345,WEST
2024-01-24,PROD-011,8,250.5,CUST-0092,SOUTH
2024-01-24,PROD-005,7,66.22,CUST-0187,NORTH
2024-01-24,PROD-016,6,141.74,CUST-0192,WEST
2024-01-24,PROD-019,7,80.56,CUST-0162,EAST
2024-01-24,PROD-008,1,41.16,CUST-0054,WEST
2024-01-24,PROD-002,2,498.46,CUST-0113,SOUTH
2024-01-24,PROD-014,8,103.71,CUST-0473,NORTH
2024-01-24,PROD-003,6,345.75,CUST-0113,WEST
2024-01-24,PROD-012,1,474.62,CUST-0355,WEST
2024-01-24,PROD-018,1,385.51,CUST-0471,WEST
2024-01-24,PROD-010,6,400.26,CUST-0489,SOUTH
2024-01-24,PROD-015,2,379.35,CUST-0145,WEST
2024-01-24,PROD-008,6,377.31,CUST-0040,EAST
2024-01-24,PROD-003,2,186.3,CUST-0320,EAST
2024-01-24,PROD-015,6,65.07,CUST-0240,SOUTH
2024-01-24,PROD-016,7,90.2,CUST-0369,WEST
2024-01-24,PROD-013,7,211.3,CUST-0129,NORTH
2024-01-24,PROD-004,5,74.01,CUST-0024,EAST
2024-01-24,PROD-007,1,481.85,CUST-0327,NORTH
2024-01-24,PROD-007,8,14.88,CUST-0012,EAST
2024-01-24,PROD-004,4,284.21,CUST-0141,EAST
2024-01-24,PROD-019,5,35.64,CUST-0080,NORTH
2024-01-24,PROD-012,2,401.55,CUST-0159,NORTH
2024-01-24,PROD-013,2,112.61,CUST-0313,EAST
2024-01-24,PROD-002,7,317.38,CUST-0029,SOUTH
2024-01-24,PROD-016,7,42.66,CUST-0081,NORTH
2024-01-24,PROD-012,3,49.21,CUST-0392,NORTH
2024-01-24,PROD-005,2,123.98,CUST-0203,WEST
2024-01-24,PROD-006,7,463.39,CUST-0467,SOUTH
2024-01-24,PROD-011,7,360.14,CUST-0324,SOUTH
2024-01-24,PROD-006,1,283.89,CUST-0061,WEST
2024-01-24,PROD-007,9,52.2,CUST-0127,NORTH
2024-01-24,PROD-019,6,80.77,CUST-0092,EAST
2024-01-24,PROD-001,1,265.7,CUST-0340,NORTH
2024-01-24,PROD-003,2,22.69,CUST-0287,EAST
2024-01-24,PROD-017,7,10.78,CUST-0420,NORTH
2024-01-24,PROD-017,6,307.85,CUST-0002,EAST
2024-01-24,PROD-005,4,184.54,CUST-0149,NORTH
2024-01-24,PROD-005,7,215.92,CUST-0439,EAST
2024-01-24,PROD-001,8,441.82,CUST-0149,SOUTH
2024-01-24,PROD-016,8,142.63,CUST-0220,WEST
2024-01-24,PROD-003,9,334.43,CUST-0066,EAST
2024-01-24,PROD-010,2,224.45,CUST-0113,EAST
2024-01-24,PROD-013,1,150.62,CUST-0077,EAST
2024-01-24,PROD-014,8,350.61,CUST-0115,EAST
2024-01-24,PROD-017,3,143.43,CUST-0462,WEST
2024-01-24,PROD-012,1,228.71,CUST-0341,NORTH
2024-01-24,PROD-011,9,266.41,CUST-0202,SOUTH
2024-01-24,PROD-011,6,450.8,CUST-0460,EAST
2024-01-24,PROD-013,5,27.81,CUST-0390,SOUTH
2024-01-24,PROD-009,8,299.18,CUST-0079,SOUTH
2024-01-24,PROD-008,3,159.79,CUST-0358,NORTH
2024-01-24,PROD-006,6,391.95,CUST-0193,WEST
2024-01-24,PROD-014,4,150.06,CUST-0422,EAST
2024-01-24,PROD-012,2,352.77,CUST-0139,WEST
2024-01-24,PROD-001,2,474.45,CUST-0184,WEST
2024-01-24,PROD-009,7,135.38,CUST-0266,WEST
2024-01-24,PROD-002,6,121.1,CUST-0299,EAST
